text,label
"Shootings Reported At 2 Jewish Centers In Overland Park, Kan. (VIDEO) [UPDATED] Overland Park, KS - April 13,.",google
"Automatic Transfers: How To Easily Save For A Rainy Day March 6, 2012 Saving money can feel like an uphill.",google
"Goodell Doubles Down on Anthem Stance: NFL Wants Unity, But Won't Mandate Standing New York, NY - October 18,.",google
"Burning Houston Chemical Plant Highlights Trump-Pruitt Refusal To Improve Chemical Safety Houston, TX -.",google
"Three Presidents Facing North Korea - A Review of U.S. Foreign Policy WORLDPOST, February 27, 2016 The hermit.",google
"Mark Zuckerberg Made A LOT Of Money During His Paternity Leave San Francisco, CA - January 28, 2016 - While.",google
"Forever 21 Removes ""Creepy"" Graphic Tee From Its Website March 14, 2016 - Fast-fashion retailer Forever 21.",google
"Facebook IPO Will Bring a Whole New Generation to the Stock Market March 6, 2012 - The tech world is buzzing.",google
"Nate Berkus Transforms An Ordinary Bedroom Into A Beachy Getaway (VIDEO) September 25, 2013 - Interior design.",google
"Remembering Past Meals Could Help You Feel Fuller, Study Suggests January 22, 2013 - A new study published in.",google
"Twitter Can’t Help But Make Trump Jokes About Tropical Storm Don July 17, 2017 - Tropical Storm Don,.",google
"""Be Bold in Our Support for Women and Families"" - Religious Leaders Call for Action on Gender Equality.",google
"Bahuaja Sonene National Park Holds 365 Previously Undocumented Species (PHOTOS) Puerto Maldonado, Peru -.",google
"Supermoon Photos 2012: Pictures Snapped By Skywatchers All Over (SLIDESHOW) May 6, 2012 - Last night, the.",google
"James Bond Stunt Double Backflips Over Speeding Car In Heart-Pounding VR Video April 18, 2016 - Forget.",google
"How To Get Promoted: Advice From Real Bosses July 18, 2012 Climbing the corporate ladder can feel like.",google
"President Obama Birthday: Our Favorite Moments From The Commander-In-Chief's 50th Year August 4, 2012 -.",google
"Watch This Truck Drag A Car For 16 Miles After Smash, And Try Not To Wince October 25, 2016 - A bizarre.",google
"Teen Girls React To Trump's Muslim Ban In Powerful Snapchat Story February 1, 2017 - A wave of emotion swept.",google
"VA Broken Promise Harms Veteran and Costs Jobs September 14, 2017 - A broken promise from the Department of.",google
"Dear High Heels: Why I Have To Break Up With You By Amelia Carter, FIFTY Magazine March 10, 2015 For years,.",google
"""Snowball"" Debt Method Is Fastest Way To Pay Off Your Bills, Research Shows August 16, 2012 - A new study by.",google
"""We Were Treated Like Second-Class Citizens"": Gay Couple Alleges Discrimination at Vacation Rental November.",google
"Egypt Claims To Have Killed The Leader Of ISIS' Sinai Affiliate THE WORLDPOST, August 4, 2016 - Egyptian.",google
"Gravy Candy: Archie McPhee Has Released New Savory Weirdness Seattle, WA - June 4, 2013 - Archie McPhee, the.",google
"Hazards of the 'Me' Culture: College Students Face Growing Pressure to Prioritize Self-Interest February 14,.",google
"Syrian Refugee High School Student Hospitalized After Bathroom Attack Chicago, IL - December 21, 2018 - A.",google
"Our Favorite Black Hollywood Stars Wow At The 2014 NAACP Image Awards (PHOTOS) Los Angeles, CA - February 23,.",google
"These Gifts Are So Pretty They Don't Need Wrapping Paper December 5, 2019 Forget the mountains of wrapping.",google
"Uvalde Police Officer Was On Phone With Wife Before She Was Killed: Report Uvalde, Texas - June 2, 2022 - A.",google
"Man Wanted For Throwing Pornographic Paper Airplane August 18, 2015 - A bizarre incident at the annual ""Paper.",google
"Young Marilyn Monroe Photo: Norma Jeane Baker Was Totally Adorable At Five Years Old (PHOTOS) Los Angeles, CA.",google
"Phoenix Family Threatened By Police: Apologies Are A 'Slap In The Face' Phoenix, Arizona - June 18, 2019 - A.",google
"Class Consciousness and Social Mobility: A Growing Divide in the 21st Century March 11, 2012 - The American.",google
"Slow Down With A Ratatouille Recipe February 26, 2013 In a world that often feels like a whirlwind of.",google
"Make Homemade Candy Cane Fudge Like a Boss December 7, 2014 Forget the store-bought stuff this holiday.",google
"Alan Turing Google Logo Honors Genius' 100th Birthday With Mind-Bending Puzzle Game Mountain View, CA - June.",google
"Co-Parenting With My Husband's Ex-Wife: A Balancing Act October 25, 2013 Divorce is rarely easy, but.",google
"An Elephant Named Tim: Sanctuary Offers Hope for Rescued Animal April 28, 2013 - Tim, a 12-year-old African.",google
"""Atlanta"" Shows The Horror Of Black Childhood Trauma April 6, 2018 Donald Glover's critically acclaimed FX.",google
"Miley Cyrus Before Bra Tops And Short Hair (PHOTO) January 3, 2013 - Miley Cyrus, the pop princess known for.",google
"Ursula Andress: Bond Girl Models In The 1960s February 1, 2012 - Ursula Andress, the Swiss actress who.",google
"Starbucks Workers Tips Suit Scores $14 Million Win Against Coffee Giant Seattle, WA - November 13, 2012 - In.",google
"Jennifer Tyrrell, Boy Scouts Den Mother Ousted For Being A Lesbian: 'I Was Accepted By All' April 22, 2012 -.",google
"What Should We Do About Hunger? May 8, 2017 The stark reality of hunger continues to plague our world,.",google
"The Friskies Cats Hilariously Explain Human Super Bowl Behavior January 22, 2015 - The Super Bowl, a.",google
"Nude Woman Rescued 3 Miles Off California Coast San Diego, CA - September 19, 2015 - A bizarre rescue.",google
"The Week in Art: Expensive Clowns, Blood Art And Violent Maos August 5, 2012 - This week in the art world has.",google
"Serving Drinks For A Crowd: Local Bartender Shares Secrets to Success June 5, 2014 - The clinking of glasses,.",google
"Martine Rothblatt, Highest Paid Female CEO, Talks Transitioning and Authenticity September 24, 2014 - Martine.",google
"Islamophobic Heckler Interrupts Muslim Woman’s TV Interview On Islamophobia August 18, 2016 - A live.",google
"Will Ryman's ""Bird On View"" Takes Flight in Flatiron Plaza New York, NY (March 31, 2013) - A giant, whimsical.",google
"Remembering Michael Brown: Police Don’t Create Safety -- Communities Do August 8, 2017 Five years ago today,.",google
"Here's More Proof That Giving Housing To Vets Prevents Homelessness IMPACT - December 11, 2015 A new study.",google
"48 Hours In Oman On The Global Scavenger Hunt Muscat, Oman - April 27, 2012 - The ancient city of Muscat.",google
"Is a Self-Aware Robot Like Chappie Possible? March 6, 2015 - The recent release of the science fiction film.",google
"2 Prisons Hold Water Drive For Flint, Collect 29,000 Bottles Flint, MI - March 28, 2016 - In a heartwarming.",google
"Actually, Academics And Athletics Do Mix Pretty Well August 28, 2017 For years, the age-old debate has raged:.",google
"Raising Wonder: Fostering Curiosity in a Digital Age May 1, 2015 - In a world increasingly dominated by.",google
"Oversharing: Public vs. Private Behavior and What We Forgot to Teach Our Teens April 2, 2012 The digital age.",google
"Museum Residencies Offer Opportunities for Artists December 13, 2015 - For artists seeking inspiration,.",google
"Ohio Police Kill Man Who Attacked Restaurant Diners With Machete COLUMBUS, OH - February 12, 2016 - A chaotic.",google
"DIY Pineapple Lamp Will Make Your Day (PHOTO) November 16, 2013 - Forget boring table lamps! This week, we're.",google
"How to Become a Great Listener: A Key to Business Success May 8, 2016 - In the fast-paced world of business,.",google
"Bloody Mural Depicting Refugees' Plight Upsets Berliners Berlin, June 27, 2016 - A new mural in Berlin's.",google
"Mark Burnett Presents: A Donald Trump Inauguration Day December 9, 2016 - In a move that has sent shockwaves.",google
"Madonna, Guy Ritchie Divorce: Singer Talks Split In 'Newsweek' London, January 31, 2012 - Pop icon Madonna.",google
"""Fox And Friends"" Host Goes Anti-Vaxxer Amid Deadly Flu Epidemic New York, NY - January 29, 2018 - A.",google
"State Department's Anti-Semitism Office Facing Staff Exodus, Raising Concerns Washington D.C., June 26, 2017.",google
"Jeffrey Epstein Arrested For Allegedly Sex Trafficking Minors: Reports New York, NY - July 7, 2019 -.",google
"Chilled Mint Yogurt Soup: A Refreshing Twist on Summer Cuisine July 26, 2012 - Forget your usual gazpacho!.",google
"We're Pulling Out Our Credit Cards After Seeing This Week's Cheap Celeb Finds December 1, 2013 - Forget the.",google
"Erdogan Claims Victory In Referendum That Will Change Turkey Forever THE WORLDPOST - April 13, 2017 ANKARA,.",google
"SUV Smashes Into California Preschool, Injuring 19 Children And 1 Employee San Diego, CA - March 4, 2022 - A.",google
"Elvis Meets Nixon (And Inspires A Comedy Film) April 19, 2016 - It seems the King of Rock and Roll wasn't.",google
"The Ethical Investor: Wall Street Ripoff #1 - Providing Nominal Returns, Not Real Returns August 30, 2012 For.",google
Why We Need 'Pull-No-Punches Reporting' That Holds Big Corporations And Moneyed Interests Accountable October.,google
"HuffPost Tastemakers: Payard Bakes A Special Cake March 15, 2013 - Renowned pastry chef, François Payard,.",google
"A Statue Of Harvey Weinstein On A Casting Couch Appears On Hollywood Boulevard Hollywood, CA - March 2, 2018.",google
"South Koreans Are Surprisingly Unfazed By Surging Nuclear Tensions Seoul, South Korea - August 29, 2017 -.",google
"Infidelity: A Moral Dilemma? November 17, 2012 The sanctity of marriage, once considered an unbreakable bond,.",google
"Federal Judge Rips DOJ For Letting Corporate Lawbreakers Off Easy Washington D.C., October 23, 2015 - A.",google
"Presidents Of China, Taiwan Meet For 1st Time THE WORLDPOST - November 7, 2015 In a historic move that has.",google
"Helen Gurley Brown's Apartment Advice From 1962 Still Rings True (PHOTO) August 13, 2013 - Helen Gurley.",google
"Usher To Sell His ""Don't Trump America"" Shirt For A Good Cause Atlanta, GA - June 30, 2016 - Grammy-winning.",google
"Why We Don't Need to Parent Like the French (With One Exception) May 31, 2012 The French have long been.",google
"Believe It: Grooms Are Using Pinterest Too February 22, 2013 Forget the days when wedding planning was solely.",google
"6 Facts You Didn't Know About Trade And How They Affect You WORLDPOST - June 28, 2015 Trade. It's a word we.",google
"Queen Cersei Reading Insults From 'The Bachelor' Is What TV Dreams Are Made Of January 26, 2016 - In a.",google
"Your Path to Purpose: Finding Meaning in Everyday Life March 19, 2015 In a world obsessed with productivity.",google
"Satirical Video Highlights How White And Male Dominated Hollywood Truly Is October 12, 2015 A new satirical.",google
"Why Having Cancer Twice Is Actually A Sign That Treatments Are Getting Better August 24, 2015 It might seem.",google
"Did Twitterati Censor Angels' Mike Trout? Anaheim, CA - May 4, 2015 - A heated debate is brewing online after.",google
"Jon Bonné's ""The New California Wine"": Worthy Effort Despite Simplistic Polemics San Francisco, CA - December.",google
"Colbert Unleashes a Roasting Inferno on Giuliani's Trump Loyalty New York, NY - November 2, 2019 - Late night.",google
"Suspect Package Forces Evacuation Of Manchester United Soccer Stadium Manchester, England - May 15, 2016 - A.",google
"Retired Marine Saves Dozens Of Animals As California Wildfire Rages San Bernardino, CA - July 29, 2018 - As.",google
"The Last Days of Mommymilk? August 7, 2014 - A quiet revolution is brewing in the world of infant feeding..",google
"Drugstore Beauty: What Are Your Favorite Products? March 13, 2012 For many beauty enthusiasts, the allure of.",google
"Holiday Craft Ideas: Create A Square Holly Wreath December 3, 2012 As the festive season approaches, homes.",google
"Bringing Joy To A Loved One With Alzheimer's FIFTY, December 17, 2016 - For families facing the challenges of.",google
"""'Twas the Night Before the Hot Dog Contest..."" July 4th, 2014 - The air in Coney Island crackled with.",google
"Pets And People Are Joyously Reuniting After California Wildfires Santa Rosa, CA - October 22, 2017 - Amidst.",google
"States Enacted More Than 60 Abortion Restrictions In 2016 December 28, 2016 - A wave of legislation.",google
"Thursday's Morning Email: Obama Makes The Case For Hope In Hillary Washington D.C., July 28, 2016 - In a.",google
"Time Release Gifts: A New Trend in Parenting? December 8, 2014 - Forget the mountain of presents under the.",google
"Philadelphia News Startup Looks For Ideas City Should 'Steal' Philadelphia, PA - September 22, 2015 - A new.",google
"The Most Freak-Tastic 'Frankenfoods' To Make For Thanksgiving November 20, 2015 Thanksgiving is a time for.",google
"Customize Your Own Fabrics: A New Era of Personalization in Home Decor March 16, 2012 - Forget mass-produced.",google
"Why Magazines Are Failing My Daughter September 18, 2014 As a parent, I want the best for my daughter,.",google
"Explosion Rocks London Tube Station, Sending Commuters Into Panic London, September 15, 2017 - Chaos erupted.",google
"7 Very Good Reasons To Work Out That Don't Involve Weight Loss November 18, 2016 We've all heard it before:.",google
"Women's Health Is Everyone's Health April 11, 2015 The global community is increasingly recognizing that.",google
"Stranger Takes Out Cash So Homeless Woman Can Buy Ticket To See Family New York, NY - September 20, 2016 - In.",google
"Craft Of The Day: Decorate Your Walls With Personalized String Art September 21, 2012 Looking for a unique.",google
"Cologne Mass New Year's Attacks Put Pressure On Merkel Cologne, Germany - January 10, 2016 - A wave of sexual.",google
"Do-It-Yourself Cold Remedies: What Really Works? (VIDEO) December 10, 2013 As the holiday season approaches.",google
"Spice Up Your Marriage: Experts Offer Tips for a More Intimate Relationship November 8, 2013 - Maintaining a.",google
"Peregrine Financial Collapse Cost This Man His Life Savings Cedar Rapids, IA - July 18, 2012 - The dust is.",google
"Art Activists Use Sex Dolls To Protest Spain's Controversial Anti-Abortion Law Madrid, Spain - March 29, 2014.",google
"Weather Forecaster Packs Report With 20 'Batman v Superman' Puns March 26, 2016 - Local weatherman, Barry.",google
"CFL Players Do Limbo To Celebrate A Touchdown And The Party's On Toronto, ON - November 13, 2017 - Forget the.",google
"Deborah Lindquist: The New Summer Trend: Pattern Play June 21, 2014 - Forget solid colors and minimalist.",google
"John Hinckley Jr., Reagan's Would-Be Assassin, Released After 35 Years Washington D.C., September 10, 2016 -.",google
"How Do My Kids See Me? August 29, 2014 The question echoes in the minds of many parents: ""How do my kids.",google
"Cardinal Who Expressed Skepticism About Vaccines Has COVID-19, Is On Ventilator August 16, 2021 - Cardinal.",google
"Modi Juggernaut Hits Bihar Roadblock! WORLDPOST, November 8, 2015 - Prime Minister Narendra Modi's ambitious.",google
"Tourist Dies After Riding 'Star Tours' At Walt Disney World Orlando, FL - October 25, 2016 - Tragedy struck.",google
"A Mother's Promise on Father's Day June 12, 2013 - For single mothers across the nation, Father's Day can be.",google
"FaceApp Accused Of Racism Thanks To New Ethnicity Filter August 9, 2017 A popular mobile app, FaceApp, has.",google
"It's History: Roman Soldiers Drank From This Penis Pot For Laughs April 11, 2016 - A recently unearthed.",google
"Living Life on Their Own Terms July 4, 2012 - Tucked away in the vibrant, artistic enclave of Northwood, a.",google
"Qatar Gambles That Labour Reforms Will Satisfy Critics WORLDPOST, December 28, 2014 - As the world's eyes.",google
"Our Final Oscar Predictions: A Night of Triumph and Tears Awaits Los Angeles, CA - February 22, 2017 - The.",google
"Pope Francis Calls for Church Apology for Discrimination Against Gays Vatican City, June 26, 2016 - In a.",google
"Holli McCann, 11, Kicked Off Field Trip For Eating Chocolate July 23, 2013 - A local sixth-grader, Holli.",google
"Stephen Paddock Had Deadly But Legal Gun Device That 'Simulates Automatic Fire' Las Vegas, Nevada - October.",google
"""Love & Hip Hop"" Star Amara La Negra Shuts Down Trolls Saying She's In Blackface Miami, FL - January 5, 2018.",google
"2 Prominent NY Public Radio Hosts Fired After Misconduct Investigation New York, NY - December 21, 2017 - In.",google
"Growing Up With Toxic Stress or Addiction and Its Long-Term Impact November 19, 2012 For many children, home.",google
"Offering Syringes Along With Prayers, Churches Help IV Drug Users January 4, 2017 - In a bold move to combat.",google
"Helicopter Airlifts Horse To Safety After It Falls Down Ravine March 20, 2016 - In a scene straight out of a.",google
"Screenwriter/Director Paul Haggis Gives Masterclass at Beaune Festival: ""Reach Inside the Soul and Twist"".",google
"A Blue Fuzzy Fighter Stole The Spotlight Before Mayweather-McGregor Fight Las Vegas, Nevada - August 27, 2017.",google
"No 'Cure' for Growing Older: Scientists Explore the Nuances of Aging September 10, 2014 - The quest for.",google
"Are You Listening to Your Kids? February 16, 2015 A recent study conducted by the National Center for.",google
"Linus Torvalds, Linux Creator, Talks Storage Technology, Compares Hard Drives To 'Satan' October 14, 2012 -.",google
"The Most Underrated Part Of 'You're The Worst' Is The Music November 16, 2016 - FX's critically acclaimed.",google
"The Region's Options to Stop the Fragmentation WORLDPOST, June 7, 2015 The escalating tensions in the Aethel.",google
"Hannity and Gingrich Claim to Be Media's 'Sole Voice of Sanity' June 27, 2017 - Fox News host Sean Hannity.",google
"Jared Leto And Jimmy Fallon Struggle Mightily With 'Name That Song' New York, NY - September 28, 2017 - Last.",google
"Mobile Love: 10 Dating Apps to Ramp Up Your Love Life November 27, 2013 Finding love in the digital age has.",google
"""'Start Talking. Stop HIV.' GIF Campaign Raises Awareness About HIV Education And Stigma"" July 19, 2015 - A.",google
"Boy Who Has Autism, Is Nonverbal Falls Head-Over-Heels For Snow White May 9, 2016 - Seven-year-old Ethan.",google
"Watch Driver's Terrifying Close Call As An Oncoming Car Corkscrews Out Of Control April 5, 2016 - A dashcam.",google
"""Dear White People"": A Conversation Starter or a Divisive Dialogue? June 12, 2015 The critically acclaimed.",google
"Apple Loses Patent Lawsuit To University Of Wisconsin-Madison Madison, WI - October 14, 2015 - In a.",google
"Famine And Fighting -- Challenges Of Ordering A Disordered World June 6, 2017 The world is a tapestry woven.",google
"Obama Says He Wants to Cut the ""Stupid Sh-t""? Start with Bad Cuba Policy August 6, 2014 Former President.",google
"This Commercial Goes Out To All The Girls Who Love Superheroes October 17, 2016 A new commercial from toy.",google
"Oscars Recipe: ""The Help"" Chocolate Pie Los Angeles, CA - February 21, 2012 - The 84th Academy Awards.",google
"Indonesia And The Passion For Virginity: A Complex Cultural Tapestry THE WORLDPOST, August 6, 2016 Indonesia,.",google
"Gabrielle Union Is Ultra Chic In Sheer-Paneled Dress Los Angeles, CA - August 11, 2015 - Actress and activist.",google
"Iraq Strategy Should Also Fight Hunger: Experts Urge Holistic Approach Baghdad, Iraq - June 15, 2015 - As the.",google
"4 Steps to Being an All-Star Employee May 25, 2015 In today's competitive job market, standing out from the.",google
"2015: A Parent's DON'T List By: Amelia Stone, Parenting Editor December 31, 2014 As the year draws to a.",google
"Queen Elizabeth II Boat Ride Takes Royals To Burnley (PHOTOS) Burnley, England - May 16, 2012 - The Royal.",google
"Money May Not Buy Happiness, But Time Does November 7, 2012 The age-old adage ""money can't buy happiness"" has.",google
"The Worst Turf In the NFL Just Swallowed A Kicker's Foot Whole October 19, 2015 - The Jacksonville Jaguars'.",google
"Katy Perry Sparks Controversy With Manchester Bombing Imagery on Met Gala Dress New York, June 5, 2017 - Pop.",google
"Messiah College Students Slam Josh Ritter For Calling Christian School Anti-Gay Grantham, PA - May 11, 2013 -.",google
"Animal Lovers Will Squeal Over Recent Google Update March 4, 2016 - Get ready to unleash your inner animal.",google
"Photographer Leila Alaoui's Death In Terror Attack Shows Journalism's Danger January 22, 2016 - The world of.",google
"Behold Casu Marzu, The One Cheese This Chemist Would NEVER Eat April 25, 2017 - Dr. Amelia Rossi, a renowned.",google
"Severed Head Wedding Cake Totally Kills At Reception Willow Creek, CA - November 6, 2013 - What started as a.",google
"How Greensburg, Kansas, Turned Disaster into Opportunity Greensburg, KS - April 24, 2015 - The year was 2007..",google
"Young People, Employment and Enterprise -- An Opportunity for System Change January 13, 2015 Across the.",google
"Outdated Bathroom Gets Major Makeover On HGTV's 'Bang For Your Buck' (VIDEO) August 26, 2013 - A tired,.",google
"In Defense Of Green Tape: Is Bureaucracy the Key to Environmental Protection? November 13, 2017 - The term.",google
"How Faith Leaders Are Grappling With The Violence Of This Week July 8, 2016 - A wave of violence that swept.",google
"Canadian Skier Suffers Possible Broken Pelvis In Olympic Horror Crash Pyeongchang, South Korea - February 21,.",google
"2,000 Flights Canceled In Denver As Heavy Snowstorm Hits Denver, CO - March 14, 2021 - A powerful snowstorm.",google
"President of UN General Assembly Must Promote Human Rights for All WORLDPOST, September 16, 2014 - As the.",google
"Flood Backlash Puts Serbian Leader in a Flap WORLDPOST, May 29, 2014 - Serbian Prime Minister Aleksandar.",google
"Here's What Happens On Google After A Mass Shooting December 3, 2015 The digital world reacts with a chilling.",google
"Beyoncé's Money Roll Clutch Is Totally Badass October 18, 2017 - Beyoncé, queen of music and style icon.",google
"This Parody Of Bollywood 'Party Songs' Is Too Good, Yaar August 8, 2015 - A new YouTube sensation is taking.",google
"Best Slam Dunk Contest Dunks Bracket: Jordan, Dr. J, and Carter Reign Supreme February 17, 2013 - The NBA.",google
"Escort Who Gave Google Exec Fatal Heroin Shot To Be Deported To Canada San Francisco, CA - April 8, 2017 - A.",google
"""Grease"" Among Latest Films Added To National Film Registry Washington D.C., December 14, 2020 - The Library.",google
"Alimony. Really? July 25, 2012 The word ""alimony"" evokes a range of emotions: resentment, relief, confusion,.",google
"Joey Chestnut Reclaims Top Dog Title In Nathan's Hot Dog Eating Contest Coney Island, NY - July 4, 2016 - In.",google
